시도교육청,교육지원청,지역,정보공시 학교코드,학교명,학교급코드,설립구분,1학년,2학년,3학년,특수학급,순회학급,학급수(계),학생수(계),학급당학생수,학교급,mid,high,위도,경도
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002684,관산중학교,3,공립,4,5,7,0,0,16,261,16.3,mid,1,0,37.334335,126.797427
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002685,군자중학교,3,공립,7,7,7,3,1,25,581,23.2,mid,1,0,37.3509968,126.7853286
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002686,대부중학교,3,공립,1,2,2,1,1,7,93,13.3,mid,1,0,37.248129,126.577815
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002687,대흥중학교,3,공립,4,5,3,1,0,13,333,25.6,mid,1,0,37.4475288,126.7839878
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002688,반월중학교,3,공립,4,5,4,1,0,14,324,23.1,mid,1,0,37.3056955,126.8986298
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002689,별망중학교,3,공립,7,6,5,2,0,20,471,23.6,mid,1,0,37.3048902,126.8122881
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002690,본오중학교,3,공립,10,10,10,2,0,32,860,26.9,mid,1,0,37.294409,126.867011
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002691,상록중학교,3,공립,7,6,7,2,0,22,545,24.8,mid,1,0,37.3,126.8
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002692,서해중학교,3,공립,7,9,10,1,0,27,722,26.7,mid,1,0,37.3572065,126.7260643
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002693,선부중학교,3,공립,7,6,7,3,0,23,561,24.4,mid,1,0,37.344913,126.814451
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002694,성안중학교,3,공립,7,7,8,2,0,24,610,25.4,mid,1,0,37.3041983,126.8483664
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002695,한국글로벌중학교,3,사립,2,2,2,1,0,7,161,23,mid,1,0,37.458926,126.833026
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002696,성포중학교,3,공립,6,6,6,1,1,20,492,24.6,mid,1,0,37.20074,126.51029
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002697,소래중학교,3,공립,10,10,9,1,0,30,883,29.4,mid,1,0,37.43714,126.796513
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002698,송운중학교,3,공립,7,5,6,2,0,20,489,24.5,mid,1,0,37.3594291,126.7314078
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002699,송호중학교,3,공립,7,7,6,1,0,21,539,25.7,mid,1,0,37.3111604,126.8396356
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002700,시곡중학교,3,공립,10,11,11,3,1,36,917,25.5,mid,1,0,37.292313,126.856172
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002701,시흥은행중학교,3,공립,11,11,12,2,0,36,1046,29.1,mid,1,0,37.4428489,126.8020546
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002702,시흥중학교,3,공립,8,6,7,2,0,23,604,26.3,mid,1,0,37.352783,126.732518
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002703,신천중학교,3,공립,3,3,4,3,0,13,250,19.2,mid,1,0,37.4340542,126.782501
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002704,안산부곡중학교,3,공립,5,6,5,2,0,18,434,24.1,mid,1,0,37.323564,126.858715
경기도교육청,경기도안산교육지원청,경기도 안산시 상록구,S090002705,안산중학교,3,사립,3,3,2,0,0,8,180,22.5,mid,1,0,37.361048,126.8747132
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002706,양지중학교,3,공립,11,12,12,0,0,35,962,27.5,mid,1,0,37.3050321,126.833315
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002707,연성중학교,3,공립,5,6,6,2,0,19,436,22.9,mid,1,0,37.392583,126.813862
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002708,와동중학교,3,공립,6,6,6,3,0,21,458,21.8,mid,1,0,37.3391071,126.830675
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002709,원곡중학교,3,공립,12,12,11,2,0,37,1085,29.3,mid,1,0,37.3318488,126.801188
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002710,원일중학교,3,공립,9,9,9,2,0,29,800,27.6,mid,1,0,37.3396549,126.8083259
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002711,장곡중학교,3,공립,5,8,6,3,0,22,505,23,mid,1,0,37.379909,126.7875985
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002712,정왕중학교,3,공립,7,8,7,2,0,24,631,26.3,mid,1,0,37.3402366,126.7424592
경기도교육청,경기도안산교육지원청,경기도 안산시 단원구,S090002713,중앙중학교,3,공립,10,10,10,1,0,31,807,26,mid,1,0,37.322362,126.8397166
경기도교육청,경기도시흥교육지원청,경기도 시흥시,S090002714,함현중학교,3,공립,6,7,7,1,0,21,548,26.1,mid,1,0,37.363647,126.736776
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002917,공도중학교,3,공립,11,10,10,2,0,33,980,29.7,mid,1,0,37.0024772,127.1738497
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002918,명륜여자중학교,3,사립,5,5,5,0,0,15,427,28.5,mid,1,0,37.0050514,127.2748085
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002919,서운중학교,3,공립,1,1,1,1,0,4,55,13.8,mid,1,0,36.944841,127.263515
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002920,안성여자중학교,3,공립,7,6,6,2,0,21,536,25.5,mid,1,0,37.008251,127.2759958
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002921,안성중학교,3,공립,8,6,6,2,0,22,567,25.8,mid,1,0,37.0133086,127.2705462
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002922,안청중학교,3,사립,5,5,5,0,0,15,421,28.1,mid,1,0,37.0220208,127.2748986
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002923,양성중학교,3,공립,1,1,1,1,1,5,64,12.8,mid,1,0,37.063267,127.195013
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002924,일죽중학교,3,공립,1,1,1,0,0,3,68,22.7,mid,1,0,37.09147028,127.4733715
경기도교육청,경기도안성교육지원청,경기도 안성시,S090002925,죽산중학교,3,공립,2,2,2,1,0,7,120,17.1,mid,1,0,37.0820606,127.4249157
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003014,과천문원중학교,3,공립,12,13,13,1,0,39,1153,29.6,mid,1,0,37.4233763,126.9952625
경기도교육청,경기도안양과천교육지원청,경기도 과천시,S090003016,과천중학교,3,공립,10,10,10,2,0,32,911,28.5,mid,1,0,37.433154,126.989295
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003017,인덕원중학교,3,공립,3,4,3,1,0,11,242,22,mid,1,0,37.40196,126.972266
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003018,관양중학교,3,공립,4,4,5,1,0,14,353,25.2,mid,1,0,37.405644,126.960477
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003019,귀인중학교,3,공립,13,13,13,0,0,39,1193,30.6,mid,1,0,37.3840205,126.9633312
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003020,근명중학교,3,사립,6,8,7,0,0,21,536,25.5,mid,1,0,37.3930945,126.9200217
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003021,대안여자중학교,3,공립,7,6,7,0,0,20,586,29.3,mid,1,0,37.3771756,126.9650905
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003022,대안중학교,3,공립,6,6,5,0,0,17,502,29.5,mid,1,0,37.3,126.9
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003024,범계중학교,3,공립,8,8,8,3,0,27,733,27.1,mid,1,0,37.384607,126.955425
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003025,부림중학교,3,공립,9,9,7,2,0,27,728,27,mid,1,0,37.3979651,126.9531286
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003026,부안중학교,3,공립,6,7,7,1,0,21,596,28.4,mid,1,0,37.399086,126.960732
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003029,성문중학교,3,사립,3,3,3,0,0,9,238,26.4,mid,1,0,37.379263,126.924354
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003030,신기중학교,3,공립,10,8,7,1,0,26,759,29.2,mid,1,0,37.378639,126.959143
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003031,신성중학교,3,사립,8,9,8,0,0,25,664,26.6,mid,1,0,37.384579,126.919583
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003032,신안중학교,3,공립,3,3,4,0,0,10,240,24,mid,1,0,37.388107,126.9148701
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003033,안양부흥중학교,3,공립,12,12,12,1,0,37,1109,30,mid,1,0,37.3941904,126.9455295
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003035,안양서중학교,3,공립,3,3,3,2,0,11,178,16.2,mid,1,0,37.3859217,126.9043728
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003036,안양여자중학교,3,사립,5,5,5,0,0,15,401,26.7,mid,1,0,37.4035136,126.9167465
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003037,안양중학교,3,공립,5,6,6,1,0,18,412,22.9,mid,1,0,37.4092658,126.8967293
경기도교육청,경기도안양과천교육지원청,경기도 안양시 만안구,S090003038,연현중학교,3,공립,9,9,9,2,0,29,695,24,mid,1,0,37.4,126.8
경기도교육청,경기도안양과천교육지원청,경기도 안양시 동안구,S090003039,평촌중학교,3,공립,14,14,13,0,0,41,1261,30.8,mid,1,0,37.388381,126.961705
